"expen","age_ref","sex_ref","white","black","american_indian","asian","other","multi_race","welf_reic","welf_not_reiv","fwagexm","year","quarter"
576.00068,51,1,1,0,0,0,0,0,0,1,234730.8,2017,1
527.26998,49,1,1,0,0,0,0,0,0,1,26795.6,2017,1
18.84001,49,1,1,0,0,0,0,0,0,1,22112.4,2017,1
380.96712,30,1,1,0,0,0,0,0,0,1,106000,2017,1
603.51,30,1,1,0,0,0,0,0,0,1,106000,2017,1
1067.36066,32,1,1,0,0,0,0,0,0,1,126000,2017,1
699.438,32,1,1,0,0,0,0,0,0,1,126000,2017,1
601.40254,58,2,1,0,0,0,0,0,0,1,12000,2017,1
570.16059,58,2,1,0,0,0,0,0,0,1,12000,2017,1
79.12,50,2,1,0,0,0,0,0,0,1,31171.4,2017,1
134.37,50,2,1,0,0,0,0,0,0,1,31137.6,2017,1
650.1,45,2,1,0,0,0,0,0,0,1,323230.8,2017,1
286.87998,45,2,1,0,0,0,0,0,0,1,323230.8,2017,1
490,47,2,1,0,0,0,0,0,0,1,70000,2017,1
254.5,47,2,1,0,0,0,0,0,0,1,70000,2017,1
37.18,30,2,1,0,0,0,0,0,0,1,43258,2017,1
202.64,30,2,1,0,0,0,0,0,0,1,40543,2017,1
336.99,55,1,0,1,0,0,0,0,0,1,60000,2017,1
172.05,55,1,0,1,0,0,0,0,0,1,60000,2017,1
411.35,34,2,1,0,0,0,0,0,0,1,760,2017,1
107.15,53,1,1,0,0,0,0,0,0,1,866,2017,1
355.11,53,1,1,0,0,0,0,0,0,1,866,2017,1
284.73002,57,2,0,0,0,1,0,0,0,1,70000,2017,1
75.68,57,2,0,0,0,1,0,0,0,1,70000,2017,1
115.74447,36,2,0,1,0,0,0,0,0,1,20000,2017,1
179.89,49,2,0,0,0,0,0,1,0,1,12000,2017,1
217.66,49,2,0,0,0,0,0,1,0,1,12000,2017,1
616.22,51,2,1,0,0,0,0,0,0,1,132541,2017,1
417.31,51,2,1,0,0,0,0,0,0,1,138030.8,2017,1
1590.33553,44,2,1,0,0,0,0,0,0,1,245516.4,2017,1
622.54,44,2,1,0,0,0,0,0,0,1,245696,2017,1
637.34,60,1,1,0,0,0,0,0,0,1,138889,2017,1
609.23002,60,1,1,0,0,0,0,0,0,1,150266.2,2017,1
586.89544,62,1,1,0,0,0,0,0,0,1,81505.2,2017,1
613.18,52,2,1,0,0,0,0,0,0,1,48105.6,2017,1
146,52,2,1,0,0,0,0,0,0,1,50235,2017,1
536.5,51,1,1,0,0,0,0,0,0,1,74781.8,2017,1
474.12957,51,1,1,0,0,0,0,0,0,1,61708.6,2017,1
109,53,1,1,0,0,0,0,0,0,1,17687.8,2017,1
137.93,53,1,1,0,0,0,0,0,0,1,16629.2,2017,1
163.98977,44,2,1,0,0,0,0,0,0,1,57824,2017,1
100,44,2,1,0,0,0,0,0,0,1,60758.6,2017,1
369.56119,39,2,1,0,0,0,0,0,0,1,156000,2017,1
424.39715,39,2,1,0,0,0,0,0,0,1,156000,2017,1
867.13002,48,2,0,0,0,1,0,0,0,1,26400,2017,1
143.34728,48,2,0,0,0,1,0,0,0,1,26400,2017,1
585.1,49,2,1,0,0,0,0,0,0,1,37061.2,2017,1
998.04902,46,2,1,0,0,0,0,0,0,1,33600.2,2017,1
185.94,24,2,1,0,0,0,0,0,0,1,52000,2017,1
165.18,24,2,1,0,0,0,0,0,0,1,52000,2017,1
362.09,31,2,1,0,0,0,0,0,0,1,85000,2017,1
309.95619,31,2,1,0,0,0,0,0,0,1,85000,2017,1
151.72719,72,2,1,0,0,0,0,0,0,1,11286.2,2017,1
277.76,72,2,1,0,0,0,0,0,0,1,17592.8,2017,1
408.45,64,1,1,0,0,0,0,0,0,1,22445.6,2017,1
887.16,64,1,1,0,0,0,0,0,0,1,23913.4,2017,1
69.67,37,2,1,0,0,0,0,0,0,1,183981,2017,1
355.60002,65,1,1,0,0,0,0,0,0,1,35500,2017,1
168.86,65,1,1,0,0,0,0,0,0,1,35500,2017,1
163.35,68,1,1,0,0,0,0,0,0,1,48000,2017,1
68.57278,68,1,1,0,0,0,0,0,0,1,48000,2017,1
120.88829,36,2,0,0,0,1,0,0,0,1,90912,2017,1
167.19998,36,2,0,0,0,1,0,0,0,1,92626,2017,1
142.72362,29,1,0,0,0,1,0,0,0,1,135000,2017,1
481.62097,29,1,0,0,0,1,0,0,0,1,135000,2017,1
531.43,70,1,0,0,0,0,1,0,0,1,145000,2017,1
375.71396,70,1,0,0,0,0,1,0,0,1,145000,2017,1
210.9547,21,1,1,0,0,0,0,0,0,1,1668,2017,1
171.41709,21,1,1,0,0,0,0,0,0,1,796,2017,1
247.50285,27,2,1,0,0,0,0,0,0,1,3314,2017,1
275.60802,27,2,1,0,0,0,0,0,0,1,3314,2017,1
295.57,47,2,1,0,0,0,0,0,0,1,40296,2017,1
65.34,47,2,1,0,0,0,0,0,0,1,40296,2017,1
148.99,36,2,1,0,0,0,0,0,0,1,12998.4,2017,1
386.24337,36,2,1,0,0,0,0,0,0,1,13186.8,2017,1
517.72,27,1,0,0,0,1,0,0,0,1,120249.2,2017,1
473.86,27,1,0,0,0,1,0,0,0,1,121846.6,2017,1
955.53996,61,1,1,0,0,0,0,0,0,1,216247.8,2017,1
727.59,61,1,1,0,0,0,0,0,0,1,216486.6,2017,1
3316.90354,62,1,1,0,0,0,0,0,0,1,11000,2017,1
155.64,53,2,1,0,0,0,0,0,0,1,79801,2017,1
152.16,53,2,1,0,0,0,0,0,0,1,80528.4,2017,1
398.63922,54,2,1,0,0,0,0,0,0,1,235230.8,2017,1
258.74,54,2,1,0,0,0,0,0,0,1,235230.8,2017,1
129.92,67,2,1,0,0,0,0,0,0,1,32796.8,2017,1
32.2,67,2,1,0,0,0,0,0,0,1,39922.8,2017,1
1036.81019,66,2,1,0,0,0,0,0,0,1,30000,2017,1
717.21,66,2,1,0,0,0,0,0,0,1,30000,2017,1
307.1,58,2,1,0,0,0,0,0,0,1,79152.4,2017,1
337.71,58,2,1,0,0,0,0,0,0,1,74336.2,2017,1
145.79,49,1,1,0,0,0,0,0,0,1,22575,2017,1
112.5,49,1,1,0,0,0,0,0,0,1,21990.2,2017,1
304.82,62,2,1,0,0,0,0,0,0,1,70000,2017,1
384.48669,62,2,1,0,0,0,0,0,0,1,70000,2017,1
658.09,54,1,1,0,0,0,0,0,0,1,185000,2017,1
469.57532,54,1,1,0,0,0,0,0,0,1,185000,2017,1
60.2,31,1,1,0,0,0,0,0,0,1,52000,2017,1
62,31,1,1,0,0,0,0,0,0,1,52000,2017,1
226.18,34,1,0,0,0,0,0,1,0,1,31500,2017,1
143.58,34,1,0,0,0,0,0,1,0,1,31500,2017,1
184.78207,73,2,1,0,0,0,0,0,0,1,40000,2017,1
221.91,73,2,1,0,0,0,0,0,0,1,40000,2017,1
1245.46495,51,2,1,0,0,0,0,0,0,1,106706.4,2017,1
1119.0247,51,2,1,0,0,0,0,0,0,1,103522.6,2017,1
151.42,34,2,1,0,0,0,0,0,0,1,47000,2017,1
299.26,34,2,1,0,0,0,0,0,0,1,47000,2017,1
10.98,49,2,1,0,0,0,0,0,0,1,7200,2017,1
333.46,49,2,1,0,0,0,0,0,0,1,7200,2017,1
8.98,38,2,1,0,0,0,0,0,0,1,50000,2017,1
305.16,38,2,1,0,0,0,0,0,0,1,50000,2017,1
230.08001,60,2,0,1,0,0,0,0,0,1,40000,2017,1
185.71,60,2,0,1,0,0,0,0,0,1,40000,2017,1
160.94,41,1,1,0,0,0,0,0,0,1,90000,2017,1
136.76,41,1,1,0,0,0,0,0,0,1,90000,2017,1
1296.43866,44,1,1,0,0,0,0,0,0,1,98000,2017,1
633.55879,44,1,1,0,0,0,0,0,0,1,98000,2017,1
131.31509,61,1,1,0,0,0,0,0,0,1,154000,2017,1
539.67,61,1,1,0,0,0,0,0,0,1,154000,2017,1
74.53,39,2,1,0,0,0,0,0,0,1,31678.8,2017,1
687.13784,52,1,1,0,0,0,0,0,0,1,178000,2017,1
442.68,52,1,1,0,0,0,0,0,0,1,178000,2017,1
607.91,41,2,1,0,0,0,0,0,0,1,90000,2017,1
629.25,41,2,1,0,0,0,0,0,0,1,90000,2017,1
202.43,45,2,1,0,0,0,0,0,0,1,46000,2017,1
203.97,45,2,1,0,0,0,0,0,0,1,46000,2017,1
423.68359,67,2,1,0,0,0,0,0,0,1,58540.2,2017,1
231.31,67,2,1,0,0,0,0,0,0,1,80614.8,2017,1
314,69,1,1,0,0,0,0,0,0,1,2832.4,2017,1
431.40645,51,1,1,0,0,0,0,0,0,1,195000,2017,1
236.62,70,1,1,0,0,0,0,0,0,1,36291.2,2017,1
412.88,70,1,1,0,0,0,0,0,0,1,29960.2,2017,1
261.29,20,1,0,1,0,0,0,0,0,1,52000,2017,1
123.13,20,1,0,1,0,0,0,0,0,1,52000,2017,1
27.56,36,2,1,0,0,0,0,0,0,1,14000,2017,1
175.26,36,2,1,0,0,0,0,0,0,1,14000,2017,1
576.38824,32,2,1,0,0,0,0,0,0,1,70000,2017,1
241.86,32,2,1,0,0,0,0,0,0,1,70000,2017,1
380.94,34,1,0,1,0,0,0,0,0,1,55371.2,2017,1
432.72,34,1,0,1,0,0,0,0,0,1,56463,2017,1
342.49,45,2,1,0,0,0,0,0,0,1,25000,2017,1
269.91,45,2,1,0,0,0,0,0,0,1,25000,2017,1
417.14,46,2,1,0,0,0,0,0,0,1,130000,2017,1
1820.20998,46,2,1,0,0,0,0,0,0,1,130000,2017,1
217.71998,64,2,1,0,0,0,0,0,0,1,44273.6,2017,1
194.29603,64,2,1,0,0,0,0,0,0,1,45692.6,2017,1
869.51601,75,1,1,0,0,0,0,0,0,1,80000,2017,1
373.76,75,1,1,0,0,0,0,0,0,1,80000,2017,1
357.57,52,2,1,0,0,0,0,0,0,1,70000,2017,1
314.55,52,2,1,0,0,0,0,0,0,1,70000,2017,1
531.65558,30,2,1,0,0,0,0,0,0,1,95800,2017,1
456.72,30,2,1,0,0,0,0,0,0,1,95800,2017,1
10.08,70,1,0,0,0,1,0,0,0,1,60290.8,2017,1
170.65863,54,1,1,0,0,0,0,0,0,1,100434,2017,1
811.71,54,1,1,0,0,0,0,0,0,1,100434,2017,1
201.85002,76,2,1,0,0,0,0,0,0,1,31133.2,2017,1
167.78,76,2,1,0,0,0,0,0,0,1,30092.6,2017,1
38.1,63,1,1,0,0,0,0,0,0,1,20323,2017,1
25.33,63,1,1,0,0,0,0,0,0,1,20323,2017,1
804.66431,63,2,1,0,0,0,0,0,0,1,64361.8,2017,1
25.88267,62,2,1,0,0,0,0,0,0,1,55606.8,2017,1
217.56,62,2,1,0,0,0,0,0,0,1,55615.8,2017,1
312.93,36,2,0,0,0,1,0,0,0,1,230000,2017,1
260.74,36,2,0,0,0,1,0,0,0,1,230000,2017,1
286.91528,63,2,0,1,0,0,0,0,0,1,152909.2,2017,1
956.22784,63,2,0,1,0,0,0,0,0,1,161246.2,2017,1
646.94,45,2,1,0,0,0,0,0,0,1,53000,2017,1
711.45673,45,2,1,0,0,0,0,0,0,1,53000,2017,1
150.19,30,2,1,0,0,0,0,0,0,1,103000,2017,1
299.13,30,2,1,0,0,0,0,0,0,1,103000,2017,1
16,38,1,0,0,0,1,0,0,0,1,45000,2017,1
509.77,38,1,0,0,0,1,0,0,0,1,45000,2017,1
643.84,45,2,1,0,0,0,0,0,0,1,257510.6,2017,1
967.8,45,2,1,0,0,0,0,0,0,1,255532.4,2017,1
254.99,50,1,1,0,0,0,0,0,0,1,93000,2017,1
513.95002,50,1,1,0,0,0,0,0,0,1,93000,2017,1
179.04004,70,2,1,0,0,0,0,0,0,1,30000,2017,1
349.99996,18,1,1,0,0,0,0,0,0,1,42667.4,2017,1
349.99996,18,1,1,0,0,0,0,0,0,1,45715.4,2017,1
324.13,33,1,1,0,0,0,0,0,0,1,1175,2017,1
355.3,33,1,1,0,0,0,0,0,0,1,1175,2017,1
1295.16081,55,1,1,0,0,0,0,0,0,1,466461.5,2017,1
1158.98332,55,1,1,0,0,0,0,0,0,1,466461.5,2017,1
232.34,38,1,1,0,0,0,0,0,0,1,42718,2017,1
119.63,38,1,1,0,0,0,0,0,0,1,43740,2017,1
195.88,47,2,1,0,0,0,0,0,0,1,70000,2017,1
496.95,47,2,1,0,0,0,0,0,0,1,70000,2017,1
559.932,41,2,1,0,0,0,0,0,0,1,115168.8,2017,1
986.6554,41,2,1,0,0,0,0,0,0,1,110563.4,2017,1
579.21002,34,1,1,0,0,0,0,0,0,1,81533,2017,1
239.02,34,1,1,0,0,0,0,0,0,1,81533,2017,1
517.98,29,1,1,0,0,0,0,0,0,1,85563.8,2017,1
551.031,29,1,1,0,0,0,0,0,0,1,100075.6,2017,1
414.94,61,2,1,0,0,0,0,0,0,1,56745.2,2017,1
268.72,61,2,1,0,0,0,0,0,0,1,52319.6,2017,1
149.72,65,2,1,0,0,0,0,0,0,1,12000,2017,1
156.12,65,2,1,0,0,0,0,0,0,1,12000,2017,1
121.6,68,1,1,0,0,0,0,0,0,1,34078,2017,1
147.4,68,1,1,0,0,0,0,0,0,1,35433,2017,1
77.74,55,2,1,0,0,0,0,0,0,1,17409.4,2017,1
118.81,55,2,1,0,0,0,0,0,0,1,16665,2017,1
533.87,25,2,1,0,0,0,0,0,0,1,66407.2,2017,1
430.02,25,2,1,0,0,0,0,0,0,1,62785,2017,1
784.68,41,2,1,0,0,0,0,0,0,1,74000,2017,1
515.89394,41,2,1,0,0,0,0,0,0,1,74000,2017,1
18.94,19,1,0,0,0,0,0,1,0,1,1715,2017,1
14,19,1,0,0,0,0,0,1,0,1,2064,2017,1
701.51,25,2,0,1,0,0,0,0,0,1,7500,2017,1
249.6854,25,2,0,1,0,0,0,0,0,1,7500,2017,1
211.68,31,1,1,0,0,0,0,0,0,1,76574.8,2017,1
163.27,31,1,1,0,0,0,0,0,0,1,79490.8,2017,1
125.11,61,2,1,0,0,0,0,0,0,1,45000,2017,1
77.19,61,2,1,0,0,0,0,0,0,1,45000,2017,1
494.99974,62,1,0,0,0,0,0,1,0,1,237230.8,2017,1
261.64,62,1,0,0,0,0,0,1,0,1,237230.8,2017,1
2.76,74,2,0,0,0,1,0,0,0,1,15000,2017,1
382.32998,74,2,0,0,0,1,0,0,0,1,15000,2017,1
428.9,53,1,1,0,0,0,0,0,0,1,45000,2017,1
358.09073,53,1,1,0,0,0,0,0,0,1,45000,2017,1
110.32,37,2,1,0,0,0,0,0,0,1,353230.8,2017,1
338.92483,37,2,1,0,0,0,0,0,0,1,353230.8,2017,1
1032.58,42,2,1,0,0,0,0,0,0,1,239230.8,2017,1
542.67,42,2,1,0,0,0,0,0,0,1,114564.6,2017,1
397.60019,61,2,1,0,0,0,0,0,0,1,90000,2017,1
100,61,2,1,0,0,0,0,0,0,1,90000,2017,1
1321.91588,23,1,0,0,0,1,0,0,0,1,221963.2,2017,1
1420.94877,23,1,0,0,0,1,0,0,0,1,214099.8,2017,1
197.62,26,2,1,0,0,0,0,0,0,1,22000,2017,1
97.98,26,2,1,0,0,0,0,0,0,1,22000,2017,1
508.47219,27,2,1,0,0,0,0,0,0,1,103000,2017,1
472.42928,27,2,1,0,0,0,0,0,0,1,103000,2017,1
379.27431,35,2,1,0,0,0,0,0,0,1,52000,2017,1
272.76,35,2,1,0,0,0,0,0,0,1,52000,2017,1
426.79,61,2,1,0,0,0,0,0,0,1,101000,2017,1
348.56,61,2,1,0,0,0,0,0,0,1,101000,2017,1
37.8,66,2,0,1,0,0,0,0,0,1,40246.6,2017,1
30.8,66,2,0,1,0,0,0,0,0,1,28433.8,2017,1
2238.6946,58,2,1,0,0,0,0,0,0,1,277512.6,2017,1
1936.01485,58,2,1,0,0,0,0,0,0,1,297413.4,2017,1
274.99996,64,1,1,0,0,0,0,0,0,1,277293.6,2017,1
275,64,1,0,0,0,1,0,0,0,1,137131.4,2017,1
411.22,42,2,1,0,0,0,0,0,0,1,35000,2017,1
86,75,2,1,0,0,0,0,0,0,1,42000,2017,1
594.73802,44,1,0,1,0,0,0,0,0,1,233230.8,2017,1
281.67002,44,1,0,1,0,0,0,0,0,1,233230.8,2017,1
409.18002,44,1,1,0,0,0,0,0,0,1,68000,2017,1
269.50998,44,1,1,0,0,0,0,0,0,1,68000,2017,1
260.96,48,2,1,0,0,0,0,0,0,1,30000,2017,1
235.24,48,2,1,0,0,0,0,0,0,1,30000,2017,1
1148.22469,34,1,1,0,0,0,0,0,0,1,146376.2,2017,1
357.41,58,1,1,0,0,0,0,0,0,1,181377.6,2017,1
823.14,32,2,0,0,0,1,0,0,0,1,18000,2017,1
622,32,2,0,0,0,1,0,0,0,1,18000,2017,1
176.2,65,1,1,0,0,0,0,0,0,1,12550.4,2017,1
52.38482,65,1,1,0,0,0,0,0,0,1,11964.6,2017,1
604.66656,56,2,1,0,0,0,0,0,0,1,275000,2017,1
613.77934,56,2,1,0,0,0,0,0,0,1,275000,2017,1
1105.53,45,2,1,0,0,0,0,0,0,1,25261.2,2017,1
93.52,45,2,1,0,0,0,0,0,0,1,39176.6,2017,1
366.34,45,2,1,0,0,0,0,0,0,1,103000,2017,1
438.06,45,2,1,0,0,0,0,0,0,1,103000,2017,1
39.92,67,1,1,0,0,0,0,0,0,1,26000,2017,1
70.37,67,1,1,0,0,0,0,0,0,1,26000,2017,1
35.02,37,1,1,0,0,0,0,0,0,1,30000,2017,1
35.02,37,1,1,0,0,0,0,0,0,1,30000,2017,1
81.82,28,1,1,0,0,0,0,0,0,1,61200,2017,1
212.04,62,1,1,0,0,0,0,0,0,1,78001.2,2017,1
433.96856,62,1,1,0,0,0,0,0,0,1,76325.8,2017,1
159.92,53,2,1,0,0,0,0,0,0,1,75645,2017,1
305.06,53,2,1,0,0,0,0,0,0,1,77236.2,2017,1
750.33002,51,2,1,0,0,0,0,0,0,1,44000,2017,1
442.23,51,2,1,0,0,0,0,0,0,1,44000,2017,1
781.98,69,1,1,0,0,0,0,0,0,1,278921.8,2017,1
630.09,69,1,1,0,0,0,0,0,0,1,115293.8,2017,1
306.16,54,1,1,0,0,0,0,0,0,1,32888.2,2017,1
228.53,54,1,1,0,0,0,0,0,0,1,30579.4,2017,1
341.26,55,1,0,1,0,0,0,0,0,1,60000,2017,1
227.42,55,1,0,1,0,0,0,0,0,1,60000,2017,1
206.4,18,2,1,0,0,0,0,0,0,1,10000,2017,1
126.42,18,2,1,0,0,0,0,0,0,1,10000,2017,1
479.7,53,2,1,0,0,0,0,0,0,1,55727.4,2017,1
366.42,53,2,1,0,0,0,0,0,0,1,58988.8,2017,1
122.87,30,2,0,0,0,1,0,0,0,1,85000,2017,1
83.7,30,2,0,0,0,1,0,0,0,1,85000,2017,1
137.50645,51,2,1,0,0,0,0,0,0,1,40337,2017,1
246.29,51,2,1,0,0,0,0,0,0,1,40337,2017,1
28.00639,28,1,1,0,0,0,0,0,0,1,80000,2017,1
490.78,28,1,1,0,0,0,0,0,0,1,80000,2017,1
200.39,45,2,1,0,0,0,0,0,0,1,95000,2017,1
120.82,88,2,1,0,0,0,0,0,0,1,35180,2017,1
34.74,88,2,1,0,0,0,0,0,0,1,37496.6,2017,1
580.9,32,2,1,0,0,0,0,0,0,1,43000,2017,1
779.77892,32,2,1,0,0,0,0,0,0,1,43000,2017,1
35.93998,60,2,1,0,0,0,0,0,0,1,233230.8,2017,1
169.12,60,2,1,0,0,0,0,0,0,1,233230.8,2017,1
290.14998,53,2,1,0,0,0,0,0,0,1,68786.6,2017,1
72.18,53,2,1,0,0,0,0,0,0,1,70572.6,2017,1
222.94,25,1,1,0,0,0,0,0,0,1,18763,2017,1
263.12,25,1,1,0,0,0,0,0,0,1,18763,2017,1
299.99996,32,2,1,0,0,0,0,0,0,1,154468,2017,1
300.00004,32,2,1,0,0,0,0,0,0,1,169256.2,2017,1
822.14447,45,1,1,0,0,0,0,0,0,1,203780.2,2017,1
492.36,45,1,1,0,0,0,0,0,0,1,204612,2017,1
1320.6,65,2,1,0,0,0,0,0,0,1,153184.2,2017,1
683.85,65,2,1,0,0,0,0,0,0,1,153465,2017,1
251.37474,65,2,1,0,0,0,0,0,0,1,56000,2017,1
127.82,65,2,1,0,0,0,0,0,0,1,56000,2017,1
502.06,71,1,1,0,0,0,0,0,0,1,1000,2017,1
271.3,71,1,1,0,0,0,0,0,0,1,1000,2017,1
515.48,59,2,1,0,0,0,0,0,0,1,49000,2017,1
159.07,59,2,1,0,0,0,0,0,0,1,49000,2017,1
244.57,19,2,0,0,0,0,0,1,0,1,22394.4,2017,1
8.5,19,2,0,0,0,0,0,1,0,1,43189.6,2017,1
479.72,28,2,1,0,0,0,0,0,0,1,36500,2017,1
355.41,28,2,1,0,0,0,0,0,0,1,36500,2017,1
476.64,36,1,1,0,0,0,0,0,0,1,27787,2017,1
588.69,36,1,1,0,0,0,0,0,0,1,14287.2,2017,1
63.88778,33,1,1,0,0,0,0,0,0,1,48015,2017,1
449.77589,33,1,1,0,0,0,0,0,0,1,80600.4,2017,1
283.65,63,1,0,0,0,1,0,0,0,1,40000,2017,1
306.78771,63,1,0,0,0,1,0,0,0,1,40000,2017,1
381.07,47,2,0,0,1,0,0,0,0,1,118640,2017,1
323.82594,47,2,0,0,1,0,0,0,0,1,118640,2017,1
1149.3,62,1,1,0,0,0,0,0,0,1,233230.8,2017,1
383.07,62,1,1,0,0,0,0,0,0,1,233230.8,2017,1
444.06,54,2,1,0,0,0,0,0,0,1,155000,2017,1
171.0584,54,2,1,0,0,0,0,0,0,1,155000,2017,1
274.51,88,2,1,0,0,0,0,0,0,1,33600,2017,1
229.26,88,2,1,0,0,0,0,0,0,1,33600,2017,1
411.42,34,1,1,0,0,0,0,0,0,1,109711.4,2017,1
444.4,34,1,1,0,0,0,0,0,0,1,127131,2017,1
411.7,57,2,1,0,0,0,0,0,0,1,131000,2017,1
1227.31204,57,2,1,0,0,0,0,0,0,1,131000,2017,1
68.74,18,1,1,0,0,0,0,0,0,1,3000,2017,1
23.38,18,1,1,0,0,0,0,0,0,1,3000,2017,1
107.46,55,2,1,0,0,0,0,0,0,1,40000,2017,1
85.62,55,2,1,0,0,0,0,0,0,1,40000,2017,1
398.81,49,1,0,0,0,1,0,0,0,1,150000,2017,1
211.24,49,1,0,0,0,1,0,0,0,1,150000,2017,1
814.42633,45,1,1,0,0,0,0,0,0,1,191000,2017,1
338.03429,45,1,1,0,0,0,0,0,0,1,191000,2017,1
53.06,22,2,0,1,0,0,0,0,0,1,13200,2017,1
530.99907,50,1,0,0,0,0,0,1,0,1,38000,2017,1
748.69,50,1,0,0,0,0,0,1,0,1,38000,2017,1
560.16,40,1,0,0,0,1,0,0,0,1,250000,2017,1
500.69002,40,1,0,0,0,1,0,0,0,1,250000,2017,1
240.3,82,2,1,0,0,0,0,0,0,1,7000,2017,1
405.72,82,2,1,0,0,0,0,0,0,1,7000,2017,1
180.81,28,2,1,0,0,0,0,0,0,1,66000,2017,1
252.57,28,2,1,0,0,0,0,0,0,1,66000,2017,1
223.45999,38,2,1,0,0,0,0,0,0,1,1844.4,2017,1
261.14466,38,2,1,0,0,0,0,0,0,1,1911.6,2017,1
281.42183,48,2,1,0,0,0,0,0,0,1,50122.8,2017,1
320.23,48,2,1,0,0,0,0,0,0,1,35466.2,2017,1
209.05,59,1,1,0,0,0,0,0,0,1,38040.4,2017,1
120.62,59,1,1,0,0,0,0,0,0,1,51300.4,2017,1
277.26764,36,2,0,1,0,0,0,0,0,1,90000,2017,1
226.54582,36,2,0,1,0,0,0,0,0,1,90000,2017,1
551.88,54,1,1,0,0,0,0,0,0,1,600,2017,1
463.75034,54,1,1,0,0,0,0,0,0,1,600,2017,1
486.16545,60,1,1,0,0,0,0,0,0,1,55317.4,2017,1
1300.76002,60,1,1,0,0,0,0,0,0,1,60318.2,2017,1
937.03614,44,2,1,0,0,0,0,0,0,1,55000,2017,1
1387.21413,44,2,1,0,0,0,0,0,0,1,55000,2017,1
136.75,58,1,1,0,0,0,0,0,0,1,30000,2017,1
206.06,58,1,1,0,0,0,0,0,0,1,30000,2017,1
75.4,26,2,1,0,0,0,0,0,0,1,30000,2017,1
56.70793,57,2,1,0,0,0,0,0,0,1,52245,2017,1
222.35459,57,2,1,0,0,0,0,0,0,1,52245,2017,1
339.22,24,2,1,0,0,0,0,0,0,1,34000,2017,1
108.08,70,2,0,0,0,1,0,0,0,1,9856.8,2017,1
279.38,70,2,0,0,0,1,0,0,0,1,28857.2,2017,1
408.25998,52,1,1,0,0,0,0,0,0,1,55000,2017,1
534.04002,52,1,1,0,0,0,0,0,0,1,55000,2017,1
279.2,33,1,1,0,0,0,0,0,0,1,233230.8,2017,1
440.89,33,1,1,0,0,0,0,0,0,1,233230.8,2017,1
802.52683,58,1,1,0,0,0,0,0,0,1,56000,2017,1
259.38,58,1,1,0,0,0,0,0,0,1,56000,2017,1
288.37,54,1,1,0,0,0,0,0,0,1,31593.8,2017,1
357.16,54,1,1,0,0,0,0,0,0,1,35209,2017,1
162.46,53,2,1,0,0,0,0,0,0,1,76869.2,2017,1
70.63,34,2,1,0,0,0,0,0,0,1,63103,2017,1
229.58409,59,1,1,0,0,0,0,0,0,1,128000,2017,1
371.67595,59,1,1,0,0,0,0,0,0,1,128000,2017,1
430,61,1,1,0,0,0,0,0,0,1,40000,2017,1
342.28,61,1,1,0,0,0,0,0,0,1,40000,2017,1
49.67,88,2,1,0,0,0,0,0,0,1,41600,2017,1
564.86,88,2,1,0,0,0,0,0,0,1,41600,2017,1
415.29361,70,1,0,0,0,0,0,1,0,1,6798,2017,1
1258.84,70,1,0,0,0,0,0,1,0,1,6306,2017,1
464.38002,57,2,0,1,0,0,0,0,1,0,1570,2017,1
90.12,57,2,0,1,0,0,0,0,1,0,1570,2017,1
353.78557,24,2,1,0,0,0,0,0,0,1,101000,2017,1
381.88076,24,2,1,0,0,0,0,0,0,1,101000,2017,1
1101.01027,36,2,1,0,0,0,0,0,0,1,700,2017,1
1572.73519,36,2,1,0,0,0,0,0,0,1,700,2017,1
49.74,24,2,1,0,0,0,0,0,0,1,500,2017,1
200.12,24,2,1,0,0,0,0,0,0,1,500,2017,1
12.26,63,1,1,0,0,0,0,0,0,1,9000,2017,1
331.93103,52,1,1,0,0,0,0,0,0,1,22000,2017,1
86.96927,52,1,1,0,0,0,0,0,0,1,22000,2017,1
168.63,19,2,1,0,0,0,0,0,0,1,3000,2017,1
120.98,19,2,1,0,0,0,0,0,0,1,3000,2017,1
263.51378,60,2,1,0,0,0,0,0,0,1,306726.6,2017,1
372.39,60,2,1,0,0,0,0,0,0,1,312326.4,2017,1
151.66,57,1,1,0,0,0,0,0,0,1,9600,2017,1
121.2,57,1,1,0,0,0,0,0,0,1,9600,2017,1
40.07351,49,2,1,0,0,0,0,0,0,1,74000,2017,1
447.85,49,2,1,0,0,0,0,0,0,1,74000,2017,1
933.98099,36,1,1,0,0,0,0,0,0,1,239000,2017,1
449.78999,36,1,1,0,0,0,0,0,0,1,239000,2017,1
321.15,25,1,1,0,0,0,0,0,0,1,59700,2017,1
138.88228,25,1,1,0,0,0,0,0,0,1,59700,2017,1
56.1,28,2,0,1,0,0,0,0,0,1,35000,2017,1
641.42,28,2,0,1,0,0,0,0,0,1,35000,2017,1
610.08821,61,1,0,0,0,1,0,0,0,1,321935.6,2017,1
844.82,61,1,0,0,0,1,0,0,0,1,126538.8,2017,1
201.05,63,2,1,0,0,0,0,0,0,1,1e+05,2017,1
770.11,63,2,1,0,0,0,0,0,0,1,1e+05,2017,1
164.92,51,1,0,1,0,0,0,0,0,1,233230.8,2017,1
260.54002,35,2,0,0,0,1,0,0,0,1,18000,2017,1
234.38,35,2,0,0,0,1,0,0,0,1,18000,2017,1
42.23,25,2,1,0,0,0,0,0,0,1,41000,2017,1
